,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 3, Census Tract 301, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:030100> block group:3",68,25,,,,,,,,,,1174,51.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.6,51.3
"Block Group 5, Census Tract 306, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:030600> block group:5",89,29,,,,,,,,,,1521,33.9,-666666666.0,11.7,-666666666.0,-666666666.0,-666666666.0,13.3,40.0
"Block Group 1, Census Tract 202, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:020200> block group:1",303,130,,,,,,,,,,1989,34.4,-666666666.0,44.6,44.9,-666666666.0,-666666666.0,20.3,34.4
"Block Group 1, Census Tract 205, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:020500> block group:1",117,48,,,,,,,,,,1411,26.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,18.2,-666666666.0,37.1
"Block Group 2, Census Tract 205, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:020500> block group:2",190,103,,,,,,,,,,2296,48.6,-666666666.0,-666666666.0,58.7,-666666666.0,48.6,-666666666.0,52.4
"Block Group 3, Census Tract 309.02, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:030902> block group:3",270,96,,,,,,,,,,1903,43.3,-666666666.0,44.3,24.0,-666666666.0,-666666666.0,38.8,44.0
"Block Group 2, Census Tract 309.02, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:030902> block group:2",171,75,,,,,,,,,,1463,52.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.8
"Block Group 5, Census Tract 309.02, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:030902> block group:5",145,46,,,,,,,,,,2741,30.7,42.0,56.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.7
"Block Group 3, Census Tract 309.03, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:030903> block group:3",152,65,,,,,,,,,,2781,32.6,-666666666.0,18.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.4
"Block Group 1, Census Tract 309.03, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:030903> block group:1",64,27,,,,,,,,,,1071,36.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.1
"Block Group 1, Census Tract 309.04, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:030904> block group:1",100,37,,,,,,,,,,1045,45.8,-666666666.0,75.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.8
"Block Group 3, Census Tract 309.04, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:030904> block group:3",134,54,,,,,,,,,,1459,40.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,5.3,43.0
"Block Group 3, Census Tract 201, Linn County, Oregon: Summary level: 150, state:41> county:043> tract:020100> block group:3",66,26,,,,,,,,,,1473,43.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.5
