,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9702, Cumberland County, Tennessee: Summary level: 150, state:47> county:035> tract:970200> block group:2",151,64,,,,,,,,,,3016,45.7,-666666666.0,27.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.6
"Block Group 1, Census Tract 9702, Cumberland County, Tennessee: Summary level: 150, state:47> county:035> tract:970200> block group:1",87,44,,,,,,,,,,1589,47.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.3
"Block Group 1, Census Tract 9704, Cumberland County, Tennessee: Summary level: 150, state:47> county:035> tract:970400> block group:1",86,43,,,,,,,,,,2008,47.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,15.4,47.7
"Block Group 2, Census Tract 9704, Cumberland County, Tennessee: Summary level: 150, state:47> county:035> tract:970400> block group:2",81,35,,,,,,,,,,1744,28.8,16.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,2.9,29.1
"Block Group 1, Census Tract 9703.02, Cumberland County, Tennessee: Summary level: 150, state:47> county:035> tract:970302> block group:1",208,102,,,,,,,,,,2066,53.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,7.6,53.3
"Block Group 1, Census Tract 9707.01, Cumberland County, Tennessee: Summary level: 150, state:47> county:035> tract:970701> block group:1",131,73,,,,,,,,,,1034,58.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.8
"Block Group 2, Census Tract 9705.01, Cumberland County, Tennessee: Summary level: 150, state:47> county:035> tract:970501> block group:2",83,34,,,,,,,,,,1027,48.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.6
"Block Group 1, Census Tract 9705.01, Cumberland County, Tennessee: Summary level: 150, state:47> county:035> tract:970501> block group:1",125,59,,,,,,,,,,1657,39.7,73.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.7
"Block Group 3, Census Tract 9705.02, Cumberland County, Tennessee: Summary level: 150, state:47> county:035> tract:970502> block group:3",80,41,,,,,,,,,,1109,28.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,28.5
"Block Group 2, Census Tract 9706.01, Cumberland County, Tennessee: Summary level: 150, state:47> county:035> tract:970601> block group:2",139,63,,,,,,,,,,1834,44.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.5
