,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 1, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:000100> block group:1",73,44,,,,,,,,,,917,62.7,47.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,62.7
"Block Group 2, Census Tract 1, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:000100> block group:2",88,44,,,,,,,,,,1496,36.6,50.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.2
"Block Group 3, Census Tract 5, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:000500> block group:3",154,82,,,,,,,,,,2285,53.0,24.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.6
"Block Group 2, Census Tract 7, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:000700> block group:2",120,66,,,,,,,,,,937,54.5,34.3,-666666666.0,20.0,-666666666.0,-666666666.0,11.0,54.6
"Block Group 3, Census Tract 7, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:000700> block group:3",70,28,,,,,,,,,,485,41.7,48.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.7
"Block Group 1, Census Tract 15.02, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:001502> block group:1",95,41,,,,,,,,,,2104,37.4,23.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.7
"Block Group 1, Census Tract 11, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:001100> block group:1",79,51,,,,,,,,,,806,-666666666.0,27.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 1, Census Tract 14.02, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:001402> block group:1",102,46,,,,,,,,,,819,38.7,28.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.7
"Block Group 4, Census Tract 15.02, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:001502> block group:4",34,15,,,,,,,,,,771,51.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.7
"Block Group 4, Census Tract 10, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:001000> block group:4",73,37,,,,,,,,,,612,29.1,33.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,29.1
"Block Group 1, Census Tract 15.01, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:001501> block group:1",169,60,,,,,,,,,,1986,41.0,20.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11.2,41.4
"Block Group 1, Census Tract 16.03, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:001603> block group:1",360,158,,,,,,,,,,2532,49.1,32.7,-666666666.0,17.3,-666666666.0,-666666666.0,6.9,50.6
"Block Group 4, Census Tract 19, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:001900> block group:4",114,42,,,,,,,,,,1435,40.1,43.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.1
"Block Group 1, Census Tract 19, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:001900> block group:1",88,43,,,,,,,,,,770,56.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.4
"Block Group 2, Census Tract 19, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:001900> block group:2",119,53,,,,,,,,,,1331,38.2,39.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.2
"Block Group 3, Census Tract 4, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:000400> block group:3",140,64,,,,,,,,,,1721,56.5,27.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,56.5
"Block Group 1, Census Tract 4, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:000400> block group:1",34,13,,,,,,,,,,572,34.2,28.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.4
"Block Group 1, Census Tract 6, Madison County, Tennessee: Summary level: 150, state:47> county:113> tract:000600> block group:1",167,86,,,,,,,,,,1350,48.3,26.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.6
