,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 607, Dickson County, Tennessee: Summary level: 150, state:47> county:043> tract:060700> block group:2",247,95,,,,,,,,,,2894,34.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,17.5,49.0,34.4
"Block Group 1, Census Tract 601, Dickson County, Tennessee: Summary level: 150, state:47> county:043> tract:060100> block group:1",290,121,,,,,,,,,,2472,39.7,20.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,8.7,40.1
"Block Group 2, Census Tract 602, Dickson County, Tennessee: Summary level: 150, state:47> county:043> tract:060200> block group:2",101,46,,,,,,,,,,1551,45.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.1
"Block Group 1, Census Tract 602, Dickson County, Tennessee: Summary level: 150, state:47> county:043> tract:060200> block group:1",88,40,,,,,,,,,,1552,40.0,24.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.0
"Block Group 4, Census Tract 602, Dickson County, Tennessee: Summary level: 150, state:47> county:043> tract:060200> block group:4",234,91,,,,,,,,,,1266,34.7,49.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,7.8,34.7
"Block Group 2, Census Tract 605.02, Dickson County, Tennessee: Summary level: 150, state:47> county:043> tract:060502> block group:2",109,30,,,,,,,,,,1046,42.1,42.5,76.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.1
"Block Group 3, Census Tract 605.02, Dickson County, Tennessee: Summary level: 150, state:47> county:043> tract:060502> block group:3",63,23,,,,,,,,,,803,42.7,37.0,-666666666.0,16.4,-666666666.0,-666666666.0,-666666666.0,42.7
"Block Group 2, Census Tract 606.02, Dickson County, Tennessee: Summary level: 150, state:47> county:043> tract:060602> block group:2",84,36,,,,,,,,,,1778,42.0,-666666666.0,-666666666.0,8.7,-666666666.0,31.8,-666666666.0,43.6
"Block Group 4, Census Tract 606.02, Dickson County, Tennessee: Summary level: 150, state:47> county:043> tract:060602> block group:4",49,20,,,,,,,,,,972,44.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,9.8,-666666666.0,44.2
"Block Group 2, Census Tract 604.01, Dickson County, Tennessee: Summary level: 150, state:47> county:043> tract:060401> block group:2",172,77,,,,,,,,,,1168,45.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,23.0,45.3
"Block Group 3, Census Tract 604.01, Dickson County, Tennessee: Summary level: 150, state:47> county:043> tract:060401> block group:3",148,45,,,,,,,,,,1700,40.8,38.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,15.7,41.5
