,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9602, Cannon County, Tennessee: Summary level: 150, state:47> county:015> tract:960200> block group:1",92,43,,,,,,,,,,1371,48.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.5
"Block Group 5, Census Tract 9602, Cannon County, Tennessee: Summary level: 150, state:47> county:015> tract:960200> block group:5",62,29,,,,,,,,,,1052,46.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.9
"Block Group 4, Census Tract 9602, Cannon County, Tennessee: Summary level: 150, state:47> county:015> tract:960200> block group:4",82,31,,,,,,,,,,1222,34.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.3
"Block Group 1, Census Tract 9601, Cannon County, Tennessee: Summary level: 150, state:47> county:015> tract:960100> block group:1",98,48,,,,,,,,,,1093,50.2,-666666666.0,6.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.2
"Block Group 2, Census Tract 9601, Cannon County, Tennessee: Summary level: 150, state:47> county:015> tract:960100> block group:2",126,54,,,,,,,,,,987,47.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.9
"Block Group 2, Census Tract 9603, Cannon County, Tennessee: Summary level: 150, state:47> county:015> tract:960300> block group:2",172,68,,,,,,,,,,2273,35.4,43.9,-666666666.0,-666666666.0,-666666666.0,37.4,36.6,35.8
"Block Group 1, Census Tract 9603, Cannon County, Tennessee: Summary level: 150, state:47> county:015> tract:960300> block group:1",133,55,,,,,,,,,,1498,40.9,-666666666.0,-666666666.0,37.0,-666666666.0,-666666666.0,32.2,40.9
"Block Group 3, Census Tract 9601, Cannon County, Tennessee: Summary level: 150, state:47> county:015> tract:960100> block group:3",296,117,,,,,,,,,,1662,42.7,71.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.9
"Block Group 3, Census Tract 9602, Cannon County, Tennessee: Summary level: 150, state:47> county:015> tract:960200> block group:3",232,102,,,,,,,,,,1889,40.7,36.1,-666666666.0,-666666666.0,-666666666.0,8.5,3.6,40.7
"Block Group 2, Census Tract 9602, Cannon County, Tennessee: Summary level: 150, state:47> county:015> tract:960200> block group:2",131,64,,,,,,,,,,740,43.4,33.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.4
