,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9502, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950200> block group:1",288,142,,,,,,,,,,1770,46.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,61.5,47.0
"Block Group 2, Census Tract 9504, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950400> block group:2",143,65,,,,,,,,,,945,35.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.6
"Block Group 3, Census Tract 9505, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950500> block group:3",75,33,,,,,,,,,,1561,36.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.9
"Block Group 2, Census Tract 9506, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950600> block group:2",119,51,,,,,,,,,,1186,41.9,-666666666.0,-666666666.0,56.8,-666666666.0,-666666666.0,-666666666.0,41.9
"Block Group 2, Census Tract 9503.01, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950301> block group:2",191,85,,,,,,,,,,1934,53.1,14.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.1
"Block Group 2, Census Tract 9501, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950100> block group:2",146,69,,,,,,,,,,1048,40.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.7
"Block Group 1, Census Tract 9501, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950100> block group:1",105,47,,,,,,,,,,969,34.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.1
"Block Group 1, Census Tract 9504, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950400> block group:1",163,77,,,,,,,,,,1083,48.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,13.6,48.8
"Block Group 2, Census Tract 9505, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950500> block group:2",145,60,,,,,,,,,,2600,39.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.3
"Block Group 1, Census Tract 9506, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950600> block group:1",126,56,,,,,,,,,,1404,46.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.0
"Block Group 1, Census Tract 9503.01, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950301> block group:1",93,45,,,,,,,,,,1446,43.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,17.8,43.5
"Block Group 1, Census Tract 9505, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950500> block group:1",110,49,,,,,,,,,,2022,44.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,7.5,44.9
"Block Group 1, Census Tract 9503.02, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950302> block group:1",129,49,,,,,,,,,,1470,32.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.3
"Block Group 2, Census Tract 9503.02, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950302> block group:2",147,61,,,,,,,,,,1625,46.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.8
"Block Group 3, Census Tract 9503.01, Overton County, Tennessee: Summary level: 150, state:47> county:133> tract:950301> block group:3",94,36,,,,,,,,,,1037,37.9,21.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.4
