,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 104.01, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:010401> block group:2",68.0,31.0,,,,,,,,,,1235,41.4,14.8,-666666666.0,-666666666.0,-666666666.0,27.7,-666666666.0,42.2
"Block Group 1, Census Tract 104.01, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:010401> block group:1",130.0,76.0,,,,,,,,,,1581,53.4,37.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.1
"Block Group 3, Census Tract 104.01, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:010401> block group:3",96.0,39.0,,,,,,,,,,2284,29.1,29.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,19.5,35.7
"Block Group 2, Census Tract 110.02, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:011002> block group:2",144.0,71.0,,,,,,,,,,1924,40.3,32.9,-666666666.0,17.5,-666666666.0,29.4,1.9,40.3
"Block Group 1, Census Tract 110.02, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:011002> block group:1",87.0,36.0,,,,,,,,,,847,49.1,38.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.1
"Block Group 1, Census Tract 143, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:014300> block group:1",83.0,46.0,,,,,,,,,,624,36.5,48.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.5
"Block Group 2, Census Tract 143, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:014300> block group:2",136.0,82.0,,,,,,,,,,1179,20.8,35.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.4,30.5
"Block Group 5, Census Tract 154.02, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:015402> block group:5",59.0,22.0,,,,,,,,,,645,42.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.9
"Block Group 2, Census Tract 154.02, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:015402> block group:2",74.0,31.0,,,,,,,,,,767,43.8,27.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.5
"Block Group 4, Census Tract 154.02, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:015402> block group:4",101.0,49.0,,,,,,,,,,1242,39.5,33.9,-666666666.0,-666666666.0,15.4,-666666666.0,-666666666.0,39.5
"Block Group 1, Census Tract 154.02, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:015402> block group:1",59.0,20.0,,,,,,,,,,546,30.3,38.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.5
"Block Group 3, Census Tract 154.02, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:015402> block group:3",103.0,38.0,,,,,,,,,,1364,31.9,28.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.0
"Block Group 1, Census Tract 154.05, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:015405> block group:1",184.0,82.0,,,,,,,,,,2780,34.8,33.3,-666666666.0,39.2,-666666666.0,37.9,-666666666.0,34.8
"Block Group 2, Census Tract 154.05, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:015405> block group:2",149.0,72.0,,,,,,,,,,2291,39.4,49.5,-666666666.0,-666666666.0,-666666666.0,2.4,-666666666.0,39.8
"Block Group 1, Census Tract 155.02, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:015502> block group:1",91.0,56.0,,,,,,,,,,1020,35.1,21.4,-666666666.0,32.5,-666666666.0,-666666666.0,-666666666.0,35.1
"Block Group 2, Census Tract 155.02, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:015502> block group:2",95.0,43.0,,,,,,,,,,1159,37.8,34.6,-666666666.0,69.8,-666666666.0,28.3,17.3,37.8
"Block Group 1, Census Tract 156.15, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:015615> block group:1",176.0,61.0,,,,,,,,,,2772,28.1,40.1,-666666666.0,28.3,-666666666.0,13.7,39.1,30.4
"Block Group 3, Census Tract 156.18, Davidson County, Tennessee: Summary level: 150, state:47> county:037> tract:015618> block group:3",45.0,18.0,,,,,,,,,,942,38.3,45.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.3
