,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9503, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950300> block group:2",220,95,,,,,,,,,,2521,36.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.5,36.7
"Block Group 1, Census Tract 9504, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950400> block group:1",125,75,,,,,,,,,,526,50.8,-666666666.0,-666666666.0,14.8,-666666666.0,-666666666.0,-666666666.0,50.6
"Block Group 2, Census Tract 9504, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950400> block group:2",111,55,,,,,,,,,,1281,49.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.0,49.8
"Block Group 1, Census Tract 9501, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950100> block group:1",227,111,,,,,,,,,,1496,45.1,-666666666.0,59.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.1
"Block Group 1, Census Tract 9503, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950300> block group:1",100,58,,,,,,,,,,914,54.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.7
"Block Group 3, Census Tract 9504, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950400> block group:3",215,136,,,,,,,,,,1756,45.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.0,17.6,45.2
"Block Group 2, Census Tract 9502.02, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950202> block group:2",93,44,,,,,,,,,,1645,47.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.5
"Block Group 3, Census Tract 9502.02, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950202> block group:3",380,150,,,,,,,,,,2170,36.7,-666666666.0,39.3,-666666666.0,-666666666.0,29.5,26.6,36.7
"Block Group 1, Census Tract 9502.02, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950202> block group:1",59,32,,,,,,,,,,1018,42.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.4
"Block Group 4, Census Tract 9502.02, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950202> block group:4",58,28,,,,,,,,,,1133,42.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.5
"Block Group 1, Census Tract 9502.01, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950201> block group:1",166,84,,,,,,,,,,1429,44.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.1
"Block Group 2, Census Tract 9502.01, Polk County, Tennessee: Summary level: 150, state:47> county:139> tract:950201> block group:2",116,45,,,,,,,,,,798,42.7,17.6,58.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.3
