,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 3, Census Tract 9550, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955000> block group:3",148,57,,,,,,,,,,2754,35.0,-666666666.0,28.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,34.9
"Block Group 4, Census Tract 9550, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955000> block group:4",51,21,,,,,,,,,,880,43.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.8
"Block Group 1, Census Tract 9555, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955500> block group:1",172,72,,,,,,,,,,1318,47.1,62.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.9
"Block Group 2, Census Tract 9555, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955500> block group:2",133,46,,,,,,,,,,1582,34.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.0
"Block Group 3, Census Tract 9555, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955500> block group:3",318,138,,,,,,,,,,1642,41.3,61.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,10.8,41.6
"Block Group 3, Census Tract 9551, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955100> block group:3",77,30,,,,,,,,,,1227,48.4,47.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.5,46.8
"Block Group 2, Census Tract 9552, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955200> block group:2",140,64,,,,,,,,,,2265,46.3,54.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.1
"Block Group 3, Census Tract 9554, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955400> block group:3",155,59,,,,,,,,,,1535,53.4,66.2,-666666666.0,23.4,-666666666.0,31.6,75.1,54.1
"Block Group 1, Census Tract 9550, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955000> block group:1",346,161,,,,,,,,,,2176,38.0,42.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.3
"Block Group 2, Census Tract 9550, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955000> block group:2",89,31,,,,,,,,,,1119,38.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.0
"Block Group 2, Census Tract 9554, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955400> block group:2",96,36,,,,,,,,,,991,30.6,55.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.3
"Block Group 1, Census Tract 9554, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955400> block group:1",133,61,,,,,,,,,,1638,38.2,22.5,-666666666.0,-666666666.0,-666666666.0,28.5,-666666666.0,38.7
"Block Group 2, Census Tract 9553, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955300> block group:2",200,82,,,,,,,,,,2207,36.6,17.9,-666666666.0,-666666666.0,-666666666.0,34.5,-666666666.0,37.3
"Block Group 1, Census Tract 9553, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955300> block group:1",84,39,,,,,,,,,,1208,37.1,21.7,-666666666.0,-666666666.0,-666666666.0,8.7,32.2,51.6
"Block Group 3, Census Tract 9553, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955300> block group:3",85,39,,,,,,,,,,1130,30.8,47.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.6
"Block Group 3, Census Tract 9552, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955200> block group:3",112,41,,,,,,,,,,2011,40.8,36.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.8
"Block Group 1, Census Tract 9552, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955200> block group:1",93,32,,,,,,,,,,1375,31.7,49.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,31.7
"Block Group 2, Census Tract 9551, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955100> block group:2",144,52,,,,,,,,,,2429,46.0,76.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,17.0,46.3
"Block Group 1, Census Tract 9551, Marshall County, Tennessee: Summary level: 150, state:47> county:117> tract:955100> block group:1",92,35,,,,,,,,,,1672,41.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.6
