,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 4, Census Tract 9506, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950600> block group:4",174,101,,,,,,,,,,1528,25.7,-666666666.0,-666666666.0,20.6,-666666666.0,-666666666.0,-666666666.0,25.7
"Block Group 2, Census Tract 9506, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950600> block group:2",297,17,,,,,,,,,,2636,19.6,19.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,18.9,19.6
"Block Group 3, Census Tract 9506, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950600> block group:3",305,31,,,,,,,,,,2305,20.3,20.1,-666666666.0,-666666666.0,-666666666.0,21.4,18.8,20.3
"Block Group 1, Census Tract 9503, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950300> block group:1",83,44,,,,,,,,,,1117,38.5,60.1,22.6,-666666666.0,-666666666.0,-666666666.0,11.6,39.9
"Block Group 2, Census Tract 9503, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950300> block group:2",108,58,,,,,,,,,,2093,42.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.6
"Block Group 3, Census Tract 9503, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950300> block group:3",144,52,,,,,,,,,,1378,34.8,34.3,22.2,-666666666.0,-666666666.0,24.5,12.0,35.8
"Block Group 2, Census Tract 9508, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950800> block group:2",160,189,,,,,,,,,,1480,57.7,-666666666.0,6.7,-666666666.0,-666666666.0,30.9,-666666666.0,57.8
"Block Group 1, Census Tract 9502, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950200> block group:1",114,80,,,,,,,,,,1085,49.9,-666666666.0,18.9,-666666666.0,-666666666.0,-666666666.0,8.3,49.1
"Block Group 1, Census Tract 9504, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950400> block group:1",140,72,,,,,,,,,,2344,37.6,12.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,8.5,39.8
"Block Group 2, Census Tract 9504, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950400> block group:2",362,199,,,,,,,,,,2106,41.2,31.1,21.7,37.5,-666666666.0,-666666666.0,22.7,41.6
"Block Group 2, Census Tract 9507, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950700> block group:2",57,37,,,,,,,,,,866,42.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.3
"Block Group 3, Census Tract 9507, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950700> block group:3",75,44,,,,,,,,,,1334,34.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.5
"Block Group 2, Census Tract 9402, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:940200> block group:2",88,56,,,,,,,,,,2005,47.7,-666666666.0,45.0,-666666666.0,-666666666.0,-666666666.0,12.6,47.7
"Block Group 1, Census Tract 9402, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:940200> block group:1",152,81,,,,,,,,,,2737,47.3,64.0,32.8,1.9,-666666666.0,30.4,3.2,47.8
"Block Group 1, Census Tract 9505, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950500> block group:1",84,48,,,,,,,,,,1766,49.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.7
"Block Group 2, Census Tract 9509, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950900> block group:2",90,116,,,,,,,,,,1437,52.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.3
"Block Group 5, Census Tract 9506, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950600> block group:5",42,44,,,,,,,,,,834,53.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.3
"Block Group 3, Census Tract 9402, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:940200> block group:3",73,46,,,,,,,,,,1525,53.8,-666666666.0,31.7,-666666666.0,-666666666.0,53.6,53.5,53.8
"Block Group 1, Census Tract 9507, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950700> block group:1",50,48,,,,,,,,,,634,52.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.1
"Block Group 1, Census Tract 9509, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950900> block group:1",86,123,,,,,,,,,,1315,57.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.7,-666666666.0,57.5
"Block Group 2, Census Tract 9502, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950200> block group:2",93,59,,,,,,,,,,684,51.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.1
"Block Group 1, Census Tract 9506, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950600> block group:1",100,42,,,,,,,,,,1975,42.5,17.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.1
"Block Group 4, Census Tract 9503, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950300> block group:4",99,59,,,,,,,,,,1020,54.5,-666666666.0,51.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.6
"Block Group 1, Census Tract 9508, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950800> block group:1",90,68,,,,,,,,,,995,35.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,35.3,-666666666.0,36.2
"Block Group 2, Census Tract 9505, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950500> block group:2",60,34,,,,,,,,,,1405,48.4,9.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.4
"Block Group 3, Census Tract 9505, Jackson County, North Carolina: Summary level: 150, state:37> county:099> tract:950500> block group:3",91,54,,,,,,,,,,2208,43.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,43.4
