,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9201, Jones County, North Carolina: Summary level: 150, state:37> county:103> tract:920100> block group:1",305,152,,,,,,,,,,2000,53.7,27.8,-666666666.0,-666666666.0,-666666666.0,7.6,41.6,53.7
"Block Group 2, Census Tract 9203, Jones County, North Carolina: Summary level: 150, state:37> county:103> tract:920300> block group:2",80,35,,,,,,,,,,842,39.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.0
"Block Group 1, Census Tract 9202, Jones County, North Carolina: Summary level: 150, state:37> county:103> tract:920200> block group:1",268,123,,,,,,,,,,1733,42.7,52.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,15.5,47.4
"Block Group 1, Census Tract 9203, Jones County, North Carolina: Summary level: 150, state:37> county:103> tract:920300> block group:1",113,49,,,,,,,,,,1306,44.3,54.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.3
"Block Group 2, Census Tract 9201, Jones County, North Carolina: Summary level: 150, state:37> county:103> tract:920100> block group:2",264,151,,,,,,,,,,1848,40.8,45.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11.2,44.4
"Block Group 3, Census Tract 9203, Jones County, North Carolina: Summary level: 150, state:37> county:103> tract:920300> block group:3",108,53,,,,,,,,,,1241,47.8,65.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.8
"Block Group 2, Census Tract 9202, Jones County, North Carolina: Summary level: 150, state:37> county:103> tract:920200> block group:2",127,49,,,,,,,,,,1196,47.3,26.5,-666666666.0,-666666666.0,-666666666.0,27.5,16.2,47.5
