,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9501, Bladen County, North Carolina: Summary level: 150, state:37> county:017> tract:950100> block group:1",41,21,,,,,,,,,,994,40.8,47.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.8
"Block Group 3, Census Tract 9501, Bladen County, North Carolina: Summary level: 150, state:37> county:017> tract:950100> block group:3",273,281,,,,,,,,,,1579,42.6,38.6,43.5,-666666666.0,-666666666.0,9.9,47.4,44.4
"Block Group 2, Census Tract 9501, Bladen County, North Carolina: Summary level: 150, state:37> county:017> tract:950100> block group:2",39,22,,,,,,,,,,1092,50.3,52.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.0
"Block Group 4, Census Tract 9505, Bladen County, North Carolina: Summary level: 150, state:37> county:017> tract:950500> block group:4",79,35,,,,,,,,,,882,33.0,40.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,19.3,33.0
"Block Group 3, Census Tract 9505, Bladen County, North Carolina: Summary level: 150, state:37> county:017> tract:950500> block group:3",144,77,,,,,,,,,,1602,40.9,24.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,12.6,42.1
"Block Group 2, Census Tract 9505, Bladen County, North Carolina: Summary level: 150, state:37> county:017> tract:950500> block group:2",60,28,,,,,,,,,,1100,46.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.8
"Block Group 5, Census Tract 9505, Bladen County, North Carolina: Summary level: 150, state:37> county:017> tract:950500> block group:5",43,17,,,,,,,,,,897,28.3,59.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,28.2
"Block Group 7, Census Tract 9506, Bladen County, North Carolina: Summary level: 150, state:37> county:017> tract:950600> block group:7",39,24,,,,,,,,,,834,32.5,36.8,16.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.4
"Block Group 2, Census Tract 9506, Bladen County, North Carolina: Summary level: 150, state:37> county:017> tract:950600> block group:2",106,52,,,,,,,,,,1049,53.7,40.0,51.9,35.4,-666666666.0,-666666666.0,-666666666.0,53.7
"Block Group 6, Census Tract 9506, Bladen County, North Carolina: Summary level: 150, state:37> county:017> tract:950600> block group:6",146,71,,,,,,,,,,1049,47.1,20.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.2
