,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 106.02, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010602> block group:1",83,45,,,,,,,,,,1800,55.5,40.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.6
"Block Group 2, Census Tract 106.02, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010602> block group:2",37,22,,,,,,,,,,715,60.2,25.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,60.4
"Block Group 4, Census Tract 106.02, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010602> block group:4",33,16,,,,,,,,,,785,33.0,30.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,28.4
"Block Group 1, Census Tract 111.02, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:011102> block group:1",260,53,,,,,,,,,,1747,36.8,49.5,43.4,-666666666.0,-666666666.0,36.2,32.9,36.8
"Block Group 4, Census Tract 111.02, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:011102> block group:4",105,50,,,,,,,,,,2756,32.6,48.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,32.6
"Block Group 3, Census Tract 105.04, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010504> block group:3",72,28,,,,,,,,,,1746,45.7,38.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.2
"Block Group 2, Census Tract 105.04, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010504> block group:2",106,30,,,,,,,,,,2052,58.6,24.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.6
"Block Group 1, Census Tract 105.04, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010504> block group:1",72,28,,,,,,,,,,1391,49.7,25.8,-666666666.0,4.6,-666666666.0,-666666666.0,-666666666.0,49.7
"Block Group 5, Census Tract 103, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010300> block group:5",32,16,,,,,,,,,,914,43.2,49.8,-666666666.0,-666666666.0,-666666666.0,24.7,-666666666.0,43.2
"Block Group 3, Census Tract 103, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010300> block group:3",48,21,,,,,,,,,,984,62.2,24.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,62.2
"Block Group 1, Census Tract 103, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010300> block group:1",37,20,,,,,,,,,,700,64.9,44.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,64.9
"Block Group 2, Census Tract 103, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010300> block group:2",39,18,,,,,,,,,,613,52.5,28.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.5
"Block Group 4, Census Tract 103, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010300> block group:4",33,19,,,,,,,,,,889,44.7,40.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.7
"Block Group 2, Census Tract 109, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010900> block group:2",176,76,,,,,,,,,,988,47.4,40.5,-666666666.0,-666666666.0,-666666666.0,31.8,-666666666.0,47.3
"Block Group 2, Census Tract 105.03, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010503> block group:2",180,81,,,,,,,,,,2114,52.4,47.4,27.5,46.2,-666666666.0,6.0,-666666666.0,55.2
"Block Group 1, Census Tract 105.03, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010503> block group:1",160,67,,,,,,,,,,1003,59.4,48.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,59.4
"Block Group 1, Census Tract 109, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010900> block group:1",154,71,,,,,,,,,,1529,51.8,47.8,50.3,-666666666.0,-666666666.0,-666666666.0,20.1,51.8
"Block Group 1, Census Tract 114, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:011400> block group:1",191,83,,,,,,,,,,2312,42.0,38.9,7.5,-666666666.0,-666666666.0,18.4,12.4,42.4
"Block Group 2, Census Tract 114, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:011400> block group:2",276,120,,,,,,,,,,2120,45.9,26.9,-666666666.0,39.1,-666666666.0,14.9,20.8,49.1
"Block Group 3, Census Tract 115, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:011500> block group:3",76,32,,,,,,,,,,1115,40.7,20.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,15.6,41.8
"Block Group 1, Census Tract 115, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:011500> block group:1",60,32,,,,,,,,,,1050,42.0,44.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.0
"Block Group 5, Census Tract 115, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:011500> block group:5",93,52,,,,,,,,,,797,57.4,32.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,63.8
"Block Group 2, Census Tract 104, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010400> block group:2",66,42,,,,,,,,,,959,54.0,24.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,14.8,54.5
"Block Group 1, Census Tract 104, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010400> block group:1",41,18,,,,,,,,,,742,56.0,19.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.7
"Block Group 1, Census Tract 111.01, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:011101> block group:1",157,64,,,,,,,,,,3104,42.8,40.6,-666666666.0,-666666666.0,-666666666.0,32.3,-666666666.0,42.7
"Block Group 2, Census Tract 111.01, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:011101> block group:2",131,51,,,,,,,,,,2624,46.6,48.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11.8,46.5
"Block Group 1, Census Tract 106.01, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010601> block group:1",210,93,,,,,,,,,,2654,48.7,41.1,48.1,49.6,-666666666.0,15.9,10.1,48.8
"Block Group 4, Census Tract 105.04, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010504> block group:4",70,31,,,,,,,,,,1343,44.3,27.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.3
"Block Group 1, Census Tract 105.02, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010502> block group:1",133,77,,,,,,,,,,2932,55.2,27.4,-666666666.0,48.7,-666666666.0,-666666666.0,3.8,55.2
"Block Group 3, Census Tract 105.02, Nash County, North Carolina: Summary level: 150, state:37> county:127> tract:010502> block group:3",35,18,,,,,,,,,,766,60.6,50.0,58.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,60.6
