,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9201, Watauga County, North Carolina: Summary level: 150, state:37> county:189> tract:920100> block group:1",159,82,,,,,,,,,,1730,40.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.1
"Block Group 3, Census Tract 9201, Watauga County, North Carolina: Summary level: 150, state:37> county:189> tract:920100> block group:3",113,51,,,,,,,,,,1333,40.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.6
"Block Group 2, Census Tract 9205, Watauga County, North Carolina: Summary level: 150, state:37> county:189> tract:920500> block group:2",571,73,,,,,,,,,,4617,19.9,19.8,-666666666.0,20.2,-666666666.0,18.7,19.9,20.0
"Block Group 2, Census Tract 9203, Watauga County, North Carolina: Summary level: 150, state:37> county:189> tract:920300> block group:2",142,64,,,,,,,,,,1310,31.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,14.6,34.3
"Block Group 1, Census Tract 9203, Watauga County, North Carolina: Summary level: 150, state:37> county:189> tract:920300> block group:1",123,57,,,,,,,,,,1249,48.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,15.5,-666666666.0,50.0
"Block Group 1, Census Tract 9210, Watauga County, North Carolina: Summary level: 150, state:37> county:189> tract:921000> block group:1",275,581,,,,,,,,,,599,64.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,62.7,64.6
"Block Group 2, Census Tract 9206.01, Watauga County, North Carolina: Summary level: 150, state:37> county:189> tract:920601> block group:2",86,35,,,,,,,,,,1290,22.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,23.1,22.5
"Block Group 1, Census Tract 9206.01, Watauga County, North Carolina: Summary level: 150, state:37> county:189> tract:920601> block group:1",83,42,,,,,,,,,,1509,24.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,27.5,24.6
"Block Group 3, Census Tract 9206.01, Watauga County, North Carolina: Summary level: 150, state:37> county:189> tract:920601> block group:3",116,59,,,,,,,,,,2125,22.9,42.1,-666666666.0,23.3,-666666666.0,-666666666.0,-666666666.0,22.9
"Block Group 1, Census Tract 9205, Watauga County, North Carolina: Summary level: 150, state:37> county:189> tract:920500> block group:1",304,15,,,,,,,,,,2243,19.0,20.3,-666666666.0,18.8,-666666666.0,-666666666.0,19.5,19.0
