,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9303, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930300> block group:1",61,30,,,,,,,,,,1012,37.9,32.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.5
"Block Group 3, Census Tract 9303, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930300> block group:3",57,31,,,,,,,,,,527,50.9,62.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.9
"Block Group 2, Census Tract 9304, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930400> block group:2",70,38,,,,,,,,,,891,58.1,38.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.1
"Block Group 1, Census Tract 9304, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930400> block group:1",121,60,,,,,,,,,,1432,38.0,52.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.0
"Block Group 1, Census Tract 9306, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930600> block group:1",130,64,,,,,,,,,,2164,49.2,54.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.1
"Block Group 3, Census Tract 9305, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930500> block group:3",128,57,,,,,,,,,,1498,46.7,35.0,-666666666.0,-666666666.0,-666666666.0,51.2,-666666666.0,46.5
"Block Group 2, Census Tract 9303, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930300> block group:2",128,56,,,,,,,,,,1598,37.8,53.7,-666666666.0,-666666666.0,-666666666.0,10.3,-666666666.0,39.7
"Block Group 1, Census Tract 9302, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930200> block group:1",48,21,,,,,,,,,,510,45.1,34.5,-666666666.0,-666666666.0,-666666666.0,20.5,-666666666.0,45.1
"Block Group 3, Census Tract 9306, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930600> block group:3",92,33,,,,,,,,,,1859,38.7,30.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.8
"Block Group 4, Census Tract 9302, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930200> block group:4",355,121,,,,,,,,,,1795,52.7,38.1,-666666666.0,-666666666.0,-666666666.0,30.9,-666666666.0,52.8
"Block Group 2, Census Tract 9302, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930200> block group:2",184,58,,,,,,,,,,1852,46.8,54.1,-666666666.0,30.7,-666666666.0,24.0,45.5,49.3
"Block Group 3, Census Tract 9302, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930200> block group:3",130,59,,,,,,,,,,1888,36.6,37.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,16.4,36.6
"Block Group 2, Census Tract 9306, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930600> block group:2",50,25,,,,,,,,,,789,53.3,49.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.3
"Block Group 2, Census Tract 9305, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930500> block group:2",73,35,,,,,,,,,,748,50.9,47.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.9
"Block Group 1, Census Tract 9305, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930500> block group:1",97,48,,,,,,,,,,985,46.1,55.8,-666666666.0,54.1,-666666666.0,-666666666.0,-666666666.0,46.1
"Block Group 2, Census Tract 9301, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930100> block group:2",98,45,,,,,,,,,,799,46.5,57.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.5
"Block Group 1, Census Tract 9301, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930100> block group:1",250,116,,,,,,,,,,1688,50.2,53.3,-666666666.0,-666666666.0,-666666666.0,5.4,10.4,50.2
"Block Group 4, Census Tract 9303, Caswell County, North Carolina: Summary level: 150, state:37> county:033> tract:930300> block group:4",94,47,,,,,,,,,,1139,52.8,42.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.8
