,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9305, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:930500> block group:2",169,65,,,,,,,,,,1835,49.5,46.2,-666666666.0,43.6,-666666666.0,-666666666.0,5.7,49.5
"Block Group 1, Census Tract 9305, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:930500> block group:1",59,34,,,,,,,,,,562,59.4,43.9,-666666666.0,-666666666.0,-666666666.0,11.3,-666666666.0,59.4
"Block Group 3, Census Tract 9305, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:930500> block group:3",73,38,,,,,,,,,,960,39.9,18.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11.9,40.1
"Block Group 3, Census Tract 9301.02, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:930102> block group:3",138,54,,,,,,,,,,1057,38.0,39.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.0
"Block Group 2, Census Tract 9301.02, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:930102> block group:2",103,46,,,,,,,,,,1322,40.9,41.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,22.8,41.5
"Block Group 1, Census Tract 9301.02, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:930102> block group:1",260,104,,,,,,,,,,1303,47.1,43.6,-666666666.0,30.8,-666666666.0,-666666666.0,2.7,47.1
"Block Group 1, Census Tract 9301.01, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:930101> block group:1",250,74,,,,,,,,,,1312,23.7,19.9,-666666666.0,17.4,-666666666.0,-666666666.0,-666666666.0,25.0
"Block Group 2, Census Tract 9301.01, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:930101> block group:2",226,96,,,,,,,,,,1165,41.2,45.3,65.8,35.7,-666666666.0,-666666666.0,7.8,41.2
"Block Group 2, Census Tract 9311, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:931100> block group:2",99,42,,,,,,,,,,1324,37.1,30.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,2.7,37.1
"Block Group 3, Census Tract 9311, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:931100> block group:3",124,83,,,,,,,,,,1121,48.7,53.8,10.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.7
"Block Group 1, Census Tract 9311, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:931100> block group:1",43,26,,,,,,,,,,749,64.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,5.6,-666666666.0,64.8
"Block Group 1, Census Tract 9302, Stanly County, North Carolina: Summary level: 150, state:37> county:167> tract:930200> block group:1",224,40,,,,,,,,,,1698,43.8,39.5,39.4,15.4,-666666666.0,-666666666.0,5.9,43.9
