,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 4, Census Tract 9604, Wilkes County, North Carolina: Summary level: 150, state:37> county:193> tract:960400> block group:4",71,33,,,,,,,,,,1459,47.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.7
"Block Group 1, Census Tract 9604, Wilkes County, North Carolina: Summary level: 150, state:37> county:193> tract:960400> block group:1",73,30,,,,,,,,,,1151,50.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.7
"Block Group 3, Census Tract 9604, Wilkes County, North Carolina: Summary level: 150, state:37> county:193> tract:960400> block group:3",58,25,,,,,,,,,,1007,54.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.0
"Block Group 2, Census Tract 9606, Wilkes County, North Carolina: Summary level: 150, state:37> county:193> tract:960600> block group:2",52,29,,,,,,,,,,571,44.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.5
"Block Group 1, Census Tract 9606, Wilkes County, North Carolina: Summary level: 150, state:37> county:193> tract:960600> block group:1",111,42,,,,,,,,,,1210,31.7,60.4,-666666666.0,-666666666.0,21.9,4.0,-666666666.0,32.5
"Block Group 2, Census Tract 9610.02, Wilkes County, North Carolina: Summary level: 150, state:37> county:193> tract:961002> block group:2",89,26,,,,,,,,,,1765,40.1,19.5,-666666666.0,-666666666.0,-666666666.0,46.5,-666666666.0,40.1
"Block Group 3, Census Tract 9610.02, Wilkes County, North Carolina: Summary level: 150, state:37> county:193> tract:961002> block group:3",40,21,,,,,,,,,,736,50.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,50.2
"Block Group 3, Census Tract 9601, Wilkes County, North Carolina: Summary level: 150, state:37> county:193> tract:960100> block group:3",29,16,,,,,,,,,,573,30.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.8
"Block Group 6, Census Tract 9601, Wilkes County, North Carolina: Summary level: 150, state:37> county:193> tract:960100> block group:6",44,21,,,,,,,,,,848,51.2,65.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.5
"Block Group 2, Census Tract 9601, Wilkes County, North Carolina: Summary level: 150, state:37> county:193> tract:960100> block group:2",44,17,,,,,,,,,,718,37.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.6
"Block Group 2, Census Tract 9607, Wilkes County, North Carolina: Summary level: 150, state:37> county:193> tract:960700> block group:2",95,40,,,,,,,,,,1163,40.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,24.0,-666666666.0,42.6
