,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 5, Census Tract 9703, Hoke County, North Carolina: Summary level: 150, state:37> county:093> tract:970300> block group:5",75,28,,,,,,,,,,1177,44.1,9.5,38.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,45.0
"Block Group 4, Census Tract 9703, Hoke County, North Carolina: Summary level: 150, state:37> county:093> tract:970300> block group:4",104,53,,,,,,,,,,1560,47.5,42.4,15.5,21.9,-666666666.0,9.3,27.6,47.5
"Block Group 1, Census Tract 9703, Hoke County, North Carolina: Summary level: 150, state:37> county:093> tract:970300> block group:1",46,21,,,,,,,,,,813,18.1,56.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,19.3,18.1
"Block Group 2, Census Tract 9703, Hoke County, North Carolina: Summary level: 150, state:37> county:093> tract:970300> block group:2",66,33,,,,,,,,,,1060,57.2,37.3,19.3,-666666666.0,-666666666.0,18.9,-666666666.0,57.2
"Block Group 3, Census Tract 9703, Hoke County, North Carolina: Summary level: 150, state:37> county:093> tract:970300> block group:3",74,23,,,,,,,,,,735,61.8,26.5,61.2,-666666666.0,-666666666.0,18.3,-666666666.0,61.8
"Block Group 1, Census Tract 9701.01, Hoke County, North Carolina: Summary level: 150, state:37> county:093> tract:970101> block group:1",219,100,,,,,,,,,,4401,29.4,47.6,59.5,10.9,-666666666.0,34.4,16.3,29.8
"Block Group 2, Census Tract 9701.01, Hoke County, North Carolina: Summary level: 150, state:37> county:093> tract:970101> block group:2",206,82,,,,,,,,,,4277,25.8,19.8,55.1,18.8,-666666666.0,31.4,15.8,27.0
"Block Group 2, Census Tract 9702.01, Hoke County, North Carolina: Summary level: 150, state:37> county:093> tract:970201> block group:2",351,96,,,,,,,,,,3305,35.9,44.9,34.8,-666666666.0,-666666666.0,31.9,23.5,42.1
"Block Group 3, Census Tract 9702.01, Hoke County, North Carolina: Summary level: 150, state:37> county:093> tract:970201> block group:3",84,38,,,,,,,,,,1098,41.9,22.9,26.7,-666666666.0,-666666666.0,-666666666.0,28.6,42.5
"Block Group 3, Census Tract 9701.03, Hoke County, North Carolina: Summary level: 150, state:37> county:093> tract:970103> block group:3",73,33,,,,,,,,,,1484,30.6,30.1,-666666666.0,-666666666.0,-666666666.0,34.1,-666666666.0,30.4
