,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9301, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930100> block group:2",47,28,,,,,,,,,,755,60.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,60.2
"Block Group 4, Census Tract 9301, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930100> block group:4",151,92,,,,,,,,,,1647,44.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.4,26.6,49.2
"Block Group 2, Census Tract 9306.02, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930602> block group:2",68,42,,,,,,,,,,888,63.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,63.1
"Block Group 1, Census Tract 9306.02, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930602> block group:1",187,118,,,,,,,,,,2423,53.5,-666666666.0,4.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.7
"Block Group 3, Census Tract 9306.02, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930602> block group:3",79,37,,,,,,,,,,1015,51.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,51.1
"Block Group 1, Census Tract 9306.01, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930601> block group:1",115,98,,,,,,,,,,1288,58.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,58.4
"Block Group 2, Census Tract 9306.01, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930601> block group:2",136,72,,,,,,,,,,1765,52.8,-666666666.0,18.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,52.4
"Block Group 2, Census Tract 9303, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930300> block group:2",56,47,,,,,,,,,,403,55.3,-666666666.0,11.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.3
"Block Group 1, Census Tract 9303, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930300> block group:1",189,110,,,,,,,,,,1835,49.9,-666666666.0,17.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.8
"Block Group 2, Census Tract 9302, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930200> block group:2",101,53,,,,,,,,,,831,44.3,-666666666.0,12.9,-666666666.0,-666666666.0,-666666666.0,10.8,44.3
"Block Group 1, Census Tract 9302, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930200> block group:1",125,66,,,,,,,,,,1241,40.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.9
"Block Group 3, Census Tract 9304, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930400> block group:3",61,28,,,,,,,,,,1335,51.3,-666666666.0,42.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.6
"Block Group 4, Census Tract 9304, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930400> block group:4",84,41,,,,,,,,,,1363,36.8,23.8,47.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,36.5
"Block Group 1, Census Tract 9304, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930400> block group:1",59,36,,,,,,,,,,1126,53.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.9
"Block Group 2, Census Tract 9304, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930400> block group:2",55,19,,,,,,,,,,787,54.2,92.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,54.2
"Block Group 5, Census Tract 9304, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930400> block group:5",219,121,,,,,,,,,,1519,47.2,28.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,13.1,50.2
"Block Group 2, Census Tract 9305, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930500> block group:2",84,56,,,,,,,,,,1648,48.4,20.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,68.5,48.1
"Block Group 1, Census Tract 9305, Cherokee County, North Carolina: Summary level: 150, state:37> county:039> tract:930500> block group:1",166,102,,,,,,,,,,1901,57.4,64.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,6.9,57.4
