,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9204.01, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920401> block group:1",276,147,,,,,,,,,,2336,40.8,31.2,-666666666.0,-666666666.0,-666666666.0,32.2,-666666666.0,40.8
"Block Group 0, Census Tract 9901, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:990100> block group:0",0,0,,,,,,,,,,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0
"Block Group 2, Census Tract 9202.04, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920204> block group:2",116,75,,,,,,,,,,1172,53.5,47.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.5
"Block Group 2, Census Tract 9201.03, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920103> block group:2",112,68,,,,,,,,,,1521,39.4,63.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,14.2,40.3
"Block Group 3, Census Tract 9201.03, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920103> block group:3",169,69,,,,,,,,,,2040,44.3,21.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,19.7,44.7
"Block Group 1, Census Tract 9201.02, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920102> block group:1",85,75,,,,,,,,,,665,53.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,53.6,53.7
"Block Group 2, Census Tract 9201.02, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920102> block group:2",53,100,,,,,,,,,,481,40.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,40.2
"Block Group 2, Census Tract 9205.01, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920501> block group:2",185,81,,,,,,,,,,1363,53.9,52.0,41.2,-666666666.0,-666666666.0,37.4,7.2,55.1
"Block Group 1, Census Tract 9205.01, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920501> block group:1",140,62,,,,,,,,,,2596,39.4,34.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,38.7
"Block Group 1, Census Tract 9202.03, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920203> block group:1",282,121,,,,,,,,,,4384,39.0,45.5,-666666666.0,-666666666.0,-666666666.0,17.0,13.6,39.2
"Block Group 1, Census Tract 9206.02, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920602> block group:1",89,39,,,,,,,,,,1791,31.4,51.4,-666666666.0,-666666666.0,-666666666.0,22.8,-666666666.0,31.4
"Block Group 2, Census Tract 9206.02, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920602> block group:2",80,34,,,,,,,,,,2050,36.8,62.1,-666666666.0,7.0,-666666666.0,-666666666.0,-666666666.0,36.8
"Block Group 1, Census Tract 9205.02, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920502> block group:1",210,93,,,,,,,,,,2004,42.2,40.2,-666666666.0,-666666666.0,-666666666.0,14.9,46.6,42.3
"Block Group 2, Census Tract 9201.01, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920101> block group:2",58,174,,,,,,,,,,123,60.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,60.5
"Block Group 2, Census Tract 9203, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920300> block group:2",142,69,,,,,,,,,,1518,46.7,33.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.9
"Block Group 1, Census Tract 9203, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920300> block group:1",170,86,,,,,,,,,,1634,49.7,39.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,21.6,49.8
"Block Group 3, Census Tract 9202.02, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920202> block group:3",96,45,,,,,,,,,,1898,53.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.3
"Block Group 2, Census Tract 9202.02, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920202> block group:2",111,46,,,,,,,,,,2610,42.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,19.1,43.9
"Block Group 1, Census Tract 9202.01, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920201> block group:1",167,60,,,,,,,,,,3026,41.3,49.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,41.3
"Block Group 2, Census Tract 9202.01, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920201> block group:2",129,64,,,,,,,,,,2308,47.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.6
"Block Group 1, Census Tract 9204.03, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920403> block group:1",82,41,,,,,,,,,,1352,40.6,28.6,-666666666.0,-666666666.0,-666666666.0,11.6,-666666666.0,40.0
"Block Group 2, Census Tract 9204.02, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920402> block group:2",280,34,,,,,,,,,,2466,44.0,33.2,28.8,-666666666.0,-666666666.0,15.4,6.9,45.5
"Block Group 3, Census Tract 9203, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920300> block group:3",70,33,,,,,,,,,,934,39.8,43.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,11.5,39.4
"Block Group 1, Census Tract 9202.04, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920204> block group:1",51,29,,,,,,,,,,477,49.8,28.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,49.8
"Block Group 1, Census Tract 9201.03, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920103> block group:1",112,68,,,,,,,,,,1657,47.5,-666666666.0,-666666666.0,24.5,-666666666.0,-666666666.0,55.4,47.5
"Block Group 1, Census Tract 9204.02, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920402> block group:1",86,46,,,,,,,,,,1311,39.9,57.1,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.9
"Block Group 3, Census Tract 9205.01, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920501> block group:3",63,38,,,,,,,,,,877,46.9,51.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.8
"Block Group 3, Census Tract 9206.02, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920602> block group:3",92,32,,,,,,,,,,2070,43.3,54.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,42.1,43.9
"Block Group 1, Census Tract 9201.01, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920101> block group:1",90,183,,,,,,,,,,233,61.1,-666666666.0,23.8,-666666666.0,-666666666.0,-666666666.0,-666666666.0,61.1
"Block Group 2, Census Tract 9204.03, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920403> block group:2",244,88,,,,,,,,,,2398,49.9,34.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,39.6,49.9
"Block Group 1, Census Tract 9202.02, Pender County, North Carolina: Summary level: 150, state:37> county:141> tract:920202> block group:1",113,45,,,,,,,,,,2561,46.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,46.4
