,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 2, Census Tract 9584, Kingfisher County, Oklahoma: Summary level: 150, state:40> county:073> tract:958400> block group:2",234,108,,,,,,,,,,1127,40.3,-666666666.0,26.9,-666666666.0,-666666666.0,-666666666.0,31.6,40.5
"Block Group 1, Census Tract 9583, Kingfisher County, Oklahoma: Summary level: 150, state:40> county:073> tract:958300> block group:1",69,26,,,,,,,,,,1182,47.0,23.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,47.0
"Block Group 1, Census Tract 9582, Kingfisher County, Oklahoma: Summary level: 150, state:40> county:073> tract:958200> block group:1",181,99,,,,,,,,,,602,55.4,-666666666.0,27.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.9
"Block Group 2, Census Tract 9582, Kingfisher County, Oklahoma: Summary level: 150, state:40> county:073> tract:958200> block group:2",332,131,,,,,,,,,,1674,40.8,50.5,47.9,-666666666.0,-666666666.0,22.6,7.3,41.8
"Block Group 1, Census Tract 9581, Kingfisher County, Oklahoma: Summary level: 150, state:40> county:073> tract:958100> block group:1",58,26,,,,,,,,,,775,34.1,-666666666.0,41.3,-666666666.0,-666666666.0,51.1,-666666666.0,48.9
"Block Group 2, Census Tract 9581, Kingfisher County, Oklahoma: Summary level: 150, state:40> county:073> tract:958100> block group:2",110,44,,,,,,,,,,980,31.4,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.3,-666666666.0,36.2
"Block Group 1, Census Tract 9584, Kingfisher County, Oklahoma: Summary level: 150, state:40> county:073> tract:958400> block group:1",242,109,,,,,,,,,,1268,43.1,-666666666.0,50.5,-666666666.0,-666666666.0,-666666666.0,25.3,43.1
"Block Group 2, Census Tract 9583, Kingfisher County, Oklahoma: Summary level: 150, state:40> county:073> tract:958300> block group:2",157,65,,,,,,,,,,2969,42.2,-666666666.0,12.6,-666666666.0,-666666666.0,-666666666.0,35.6,42.5
"Block Group 4, Census Tract 9581, Kingfisher County, Oklahoma: Summary level: 150, state:40> county:073> tract:958100> block group:4",132,56,,,,,,,,,,905,45.5,56.8,-666666666.0,-666666666.0,-666666666.0,30.6,20.5,45.5
"Block Group 3, Census Tract 9581, Kingfisher County, Oklahoma: Summary level: 150, state:40> county:073> tract:958100> block group:3",228,92,,,,,,,,,,2188,37.7,-666666666.0,34.4,-666666666.0,-666666666.0,18.9,-666666666.0,39.9
"Block Group 3, Census Tract 9583, Kingfisher County, Oklahoma: Summary level: 150, state:40> county:073> tract:958300> block group:3",68,25,,,,,,,,,,1632,27.7,-666666666.0,46.8,-666666666.0,-666666666.0,-666666666.0,7.9,44.2
