,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 9501, Cimarron County, Oklahoma: Summary level: 150, state:40> county:025> tract:950100> block group:1",165,116,,,,,,,,,,477,50.2,-666666666.0,-666666666.0,-666666666.0,-666666666.0,48.6,16.5,50.1
"Block Group 2, Census Tract 9503, Cimarron County, Oklahoma: Summary level: 150, state:40> county:025> tract:950300> block group:2",141,82,,,,,,,,,,701,37.4,58.5,-666666666.0,-666666666.0,-666666666.0,39.2,24.5,45.0
"Block Group 2, Census Tract 9501, Cimarron County, Oklahoma: Summary level: 150, state:40> county:025> tract:950100> block group:2",216,128,,,,,,,,,,697,47.9,-666666666.0,72.2,-666666666.0,-666666666.0,30.5,23.6,49.9
"Block Group 1, Census Tract 9503, Cimarron County, Oklahoma: Summary level: 150, state:40> county:025> tract:950300> block group:1",74,45,,,,,,,,,,466,47.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,10.0,-666666666.0,58.1
