,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 3, Census Tract 9613, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961300> block group:3",318,147,,,,,,,,,,1397,45.2,-666666666.0,42.4,-666666666.0,-666666666.0,-666666666.0,52.1,46.3
"Block Group 3, Census Tract 9612, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961200> block group:3",362,149,,,,,,,,,,1350,38.9,-666666666.0,45.3,-666666666.0,-666666666.0,-666666666.0,29.5,39.2
"Block Group 2, Census Tract 9612, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961200> block group:2",572,233,,,,,,,,,,1955,32.4,13.5,30.9,-666666666.0,-666666666.0,-666666666.0,22.2,32.6
"Block Group 2, Census Tract 9615, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961500> block group:2",273,140,,,,,,,,,,1741,48.1,58.8,23.9,-666666666.0,-666666666.0,17.8,14.9,48.1
"Block Group 1, Census Tract 9615, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961500> block group:1",161,71,,,,,,,,,,1912,40.9,17.3,39.6,-666666666.0,-666666666.0,-666666666.0,36.8,40.9
"Block Group 3, Census Tract 9615, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961500> block group:3",235,108,,,,,,,,,,1618,44.5,27.3,19.5,-666666666.0,-666666666.0,38.6,14.5,48.5
"Block Group 1, Census Tract 9616, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961600> block group:1",530,248,,,,,,,,,,1710,41.9,42.5,22.9,-666666666.0,-666666666.0,35.5,17.2,42.9
"Block Group 2, Census Tract 9616, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961600> block group:2",275,137,,,,,,,,,,1339,47.4,20.1,34.3,-666666666.0,-666666666.0,-666666666.0,19.0,47.4
"Block Group 4, Census Tract 9617, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961700> block group:4",194,83,,,,,,,,,,1345,31.7,45.7,25.1,-666666666.0,-666666666.0,-666666666.0,37.2,31.9
"Block Group 2, Census Tract 9617, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961700> block group:2",211,86,,,,,,,,,,1111,37.2,62.3,19.6,-666666666.0,-666666666.0,-666666666.0,87.1,36.5
"Block Group 3, Census Tract 9617, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961700> block group:3",210,101,,,,,,,,,,1519,42.6,55.0,15.0,-666666666.0,-666666666.0,-666666666.0,17.1,42.3
"Block Group 1, Census Tract 9617, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961700> block group:1",189,85,,,,,,,,,,951,55.8,39.0,51.9,-666666666.0,-666666666.0,-666666666.0,-666666666.0,55.9
"Block Group 2, Census Tract 9614, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961400> block group:2",323,146,,,,,,,,,,1552,42.9,-666666666.0,21.3,-666666666.0,-666666666.0,-666666666.0,36.1,43.4
"Block Group 4, Census Tract 9614, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961400> block group:4",365,166,,,,,,,,,,1775,42.2,-666666666.0,25.5,-666666666.0,-666666666.0,-666666666.0,28.8,44.0
"Block Group 1, Census Tract 9614, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961400> block group:1",553,253,,,,,,,,,,3071,42.9,27.0,23.5,52.5,-666666666.0,34.5,54.1,43.3
"Block Group 3, Census Tract 9614, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961400> block group:3",187,78,,,,,,,,,,1495,47.4,18.7,7.6,-666666666.0,-666666666.0,-666666666.0,40.6,47.7
"Block Group 3, Census Tract 9611, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961100> block group:3",228,111,,,,,,,,,,1493,45.4,-666666666.0,51.3,-666666666.0,-666666666.0,-666666666.0,22.8,45.4
"Block Group 1, Census Tract 9611, Lincoln County, Oklahoma: Summary level: 150, state:40> county:081> tract:961100> block group:1",137,61,,,,,,,,,,1123,43.6,-666666666.0,23.8,-666666666.0,-666666666.0,-666666666.0,45.4,43.9
