,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 5745, Ottawa County, Oklahoma: Summary level: 150, state:40> county:115> tract:574500> block group:1",357,196,,,,,,,,,,1171,40.3,32.8,24.4,7.9,-666666666.0,14.4,33.0,42.3
"Block Group 3, Census Tract 5745, Ottawa County, Oklahoma: Summary level: 150, state:40> county:115> tract:574500> block group:3",196,96,,,,,,,,,,646,45.5,17.5,28.9,-666666666.0,36.3,-666666666.0,20.5,45.5
"Block Group 2, Census Tract 5745, Ottawa County, Oklahoma: Summary level: 150, state:40> county:115> tract:574500> block group:2",173,79,,,,,,,,,,612,34.3,-666666666.0,30.4,-666666666.0,25.0,-666666666.0,23.1,35.3
"Block Group 1, Census Tract 5743, Ottawa County, Oklahoma: Summary level: 150, state:40> county:115> tract:574300> block group:1",419,205,,,,,,,,,,1413,42.6,-666666666.0,30.7,59.5,-666666666.0,-666666666.0,30.5,43.3
"Block Group 2, Census Tract 5743, Ottawa County, Oklahoma: Summary level: 150, state:40> county:115> tract:574300> block group:2",182,96,,,,,,,,,,601,37.5,13.8,22.5,-666666666.0,-666666666.0,20.3,19.7,38.9
"Block Group 3, Census Tract 5742, Ottawa County, Oklahoma: Summary level: 150, state:40> county:115> tract:574200> block group:3",409,185,,,,,,,,,,1383,39.4,-666666666.0,41.8,-666666666.0,21.9,24.4,41.3,43.0
"Block Group 2, Census Tract 5742, Ottawa County, Oklahoma: Summary level: 150, state:40> county:115> tract:574200> block group:2",360,163,,,,,,,,,,1159,39.3,-666666666.0,47.4,-666666666.0,-666666666.0,15.5,21.4,47.5
"Block Group 1, Census Tract 5748, Ottawa County, Oklahoma: Summary level: 150, state:40> county:115> tract:574800> block group:1",230,114,,,,,,,,,,1566,48.4,-666666666.0,32.1,16.0,-666666666.0,-666666666.0,25.6,48.6
"Block Group 3, Census Tract 5748, Ottawa County, Oklahoma: Summary level: 150, state:40> county:115> tract:574800> block group:3",394,170,,,,,,,,,,1540,39.9,12.3,25.1,-666666666.0,-666666666.0,-666666666.0,23.6,39.9
"Block Group 3, Census Tract 5746, Ottawa County, Oklahoma: Summary level: 150, state:40> county:115> tract:574600> block group:3",260,119,,,,,,,,,,819,32.6,-666666666.0,28.9,-666666666.0,-666666666.0,-666666666.0,23.3,33.7
