,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 75.06, Tulsa County, Oklahoma: Summary level: 150, state:40> county:143> tract:007506> block group:1",392,161,,,,,,,,,,3437,39.7,35.2,39.2,-666666666.0,-666666666.0,26.0,19.6,41.0
"Block Group 1, Census Tract 65.07, Tulsa County, Oklahoma: Summary level: 150, state:40> county:143> tract:006507> block group:1",294,120,,,,,,,,,,1684,43.3,47.7,30.8,-666666666.0,-666666666.0,18.0,25.0,44.0
"Block Group 4, Census Tract 75.15, Tulsa County, Oklahoma: Summary level: 150, state:40> county:143> tract:007515> block group:4",102,42,,,,,,,,,,832,42.9,-666666666.0,-666666666.0,56.3,-666666666.0,-666666666.0,27.5,42.8
"Block Group 2, Census Tract 75.15, Tulsa County, Oklahoma: Summary level: 150, state:40> county:143> tract:007515> block group:2",201,82,,,,,,,,,,1683,46.1,-666666666.0,36.7,13.4,-666666666.0,-666666666.0,27.6,44.9
"Block Group 3, Census Tract 76.20, Tulsa County, Oklahoma: Summary level: 150, state:40> county:143> tract:007620> block group:3",92,56,,,,,,,,,,1487,33.5,24.6,26.1,-666666666.0,-666666666.0,-666666666.0,41.3,38.5
"Block Group 3, Census Tract 76.18, Tulsa County, Oklahoma: Summary level: 150, state:40> county:143> tract:007618> block group:3",135,75,,,,,,,,,,2099,30.4,26.9,34.0,33.2,-666666666.0,-666666666.0,29.5,30.9
"Block Group 2, Census Tract 76.38, Tulsa County, Oklahoma: Summary level: 150, state:40> county:143> tract:007638> block group:2",209,73,,,,,,,,,,1899,41.6,-666666666.0,35.8,-666666666.0,-666666666.0,6.4,-666666666.0,42.0
"Block Group 2, Census Tract 75.18, Tulsa County, Oklahoma: Summary level: 150, state:40> county:143> tract:007518> block group:2",209,72,,,,,,,,,,1864,34.9,22.8,46.4,35.4,-666666666.0,-666666666.0,41.4,35.0
"Block Group 2, Census Tract 75.20, Tulsa County, Oklahoma: Summary level: 150, state:40> county:143> tract:007520> block group:2",331,133,,,,,,,,,,3235,35.9,29.6,42.9,22.8,-666666666.0,-666666666.0,14.1,36.3
"Block Group 2, Census Tract 74.12, Tulsa County, Oklahoma: Summary level: 150, state:40> county:143> tract:007412> block group:2",250,81,,,,,,,,,,1993,43.4,50.5,16.6,42.9,-666666666.0,-666666666.0,9.8,49.2
