,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 2, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000200> block group:1",149,66,,,,,,,,,,1396,38.8,-666666666.0,21.3,35.8,-666666666.0,-666666666.0,15.0,39.9
"Block Group 2, Census Tract 2, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000200> block group:2",123,65,,,,,,,,,,1092,57.2,-666666666.0,39.6,-666666666.0,-666666666.0,-666666666.0,-666666666.0,57.8
"Block Group 1, Census Tract 3, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000300> block group:1",225,120,,,,,,,,,,1241,40.7,40.1,18.8,-666666666.0,-666666666.0,36.1,21.6,42.1
"Block Group 4, Census Tract 11, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:001100> block group:4",220,121,,,,,,,,,,764,33.3,-666666666.0,5.8,-666666666.0,-666666666.0,-666666666.0,34.4,33.4
"Block Group 3, Census Tract 11, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:001100> block group:3",206,109,,,,,,,,,,1251,44.5,-666666666.0,26.5,-666666666.0,-666666666.0,-666666666.0,50.4,44.5
"Block Group 2, Census Tract 11, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:001100> block group:2",105,48,,,,,,,,,,961,36.0,-666666666.0,50.1,-666666666.0,-666666666.0,27.5,-666666666.0,36.3
"Block Group 3, Census Tract 10, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:001000> block group:3",282,118,,,,,,,,,,750,34.5,-666666666.0,29.3,-666666666.0,-666666666.0,39.3,17.2,34.8
"Block Group 1, Census Tract 10, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:001000> block group:1",143,77,,,,,,,,,,740,41.0,-666666666.0,56.5,-666666666.0,-666666666.0,-666666666.0,-666666666.0,44.5
"Block Group 2, Census Tract 1.02, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000102> block group:2",89,40,,,,,,,,,,878,27.1,-666666666.0,34.1,-666666666.0,-666666666.0,64.6,46.6,27.6
"Block Group 2, Census Tract 1.01, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000101> block group:2",101,46,,,,,,,,,,1441,48.3,-666666666.0,55.1,-666666666.0,-666666666.0,39.3,9.8,49.1
"Block Group 3, Census Tract 1.01, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000101> block group:3",144,61,,,,,,,,,,1915,39.8,71.3,36.6,25.0,-666666666.0,-666666666.0,-666666666.0,39.9
"Block Group 4, Census Tract 4, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000400> block group:4",78,35,,,,,,,,,,1229,41.6,46.8,-666666666.0,-666666666.0,-666666666.0,8.9,-666666666.0,41.6
"Block Group 3, Census Tract 4, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000400> block group:3",143,68,,,,,,,,,,2285,31.0,51.8,45.5,-666666666.0,-666666666.0,23.4,4.4,31.6
"Block Group 3, Census Tract 6, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000600> block group:3",133,64,,,,,,,,,,1390,55.3,52.6,11.4,-666666666.0,-666666666.0,30.3,5.7,57.6
"Block Group 1, Census Tract 6, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000600> block group:1",113,74,,,,,,,,,,977,39.3,21.6,34.9,-666666666.0,-666666666.0,28.5,21.5,39.3
"Block Group 3, Census Tract 8, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000800> block group:3",221,101,,,,,,,,,,1043,48.8,-666666666.0,31.1,-666666666.0,-666666666.0,-666666666.0,51.5,49.5
"Block Group 1, Census Tract 8, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000800> block group:1",180,96,,,,,,,,,,1368,55.1,-666666666.0,63.1,-666666666.0,-666666666.0,40.7,58.6,55.1
"Block Group 2, Census Tract 9.02, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000902> block group:2",201,95,,,,,,,,,,1582,43.8,-666666666.0,18.7,-666666666.0,-666666666.0,-666666666.0,37.8,43.8
"Block Group 4, Census Tract 9.01, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000901> block group:4",76,29,,,,,,,,,,777,40.2,-666666666.0,22.5,-666666666.0,-666666666.0,-666666666.0,19.5,40.1
"Block Group 3, Census Tract 9.01, Stephens County, Oklahoma: Summary level: 150, state:40> county:137> tract:000901> block group:3",148,70,,,,,,,,,,1484,52.1,40.2,22.8,-666666666.0,-666666666.0,-666666666.0,45.2,52.1
