,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 301.01, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030101> block group:1",171,77,,,,,,,,,,866,51.9,-666666666.0,26.8,-666666666.0,-666666666.0,-666666666.0,37.5,52.4
"Block Group 2, Census Tract 304.01, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030401> block group:2",512,221,,,,,,,,,,1903,46.3,28.3,23.9,-666666666.0,-666666666.0,26.6,32.6,47.0
"Block Group 1, Census Tract 304.01, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030401> block group:1",260,147,,,,,,,,,,1795,50.2,-666666666.0,35.4,-666666666.0,-666666666.0,27.1,38.8,50.2
"Block Group 2, Census Tract 302.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030202> block group:2",265,163,,,,,,,,,,2168,57.2,28.6,39.3,29.5,-666666666.0,34.5,39.2,57.6
"Block Group 3, Census Tract 301.04, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030104> block group:3",462,213,,,,,,,,,,2976,43.8,19.3,44.0,-666666666.0,16.6,45.2,23.9,45.9
"Block Group 3, Census Tract 302.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030202> block group:3",241,104,,,,,,,,,,1496,42.9,-666666666.0,50.2,14.4,-666666666.0,-666666666.0,30.3,42.9
"Block Group 4, Census Tract 304.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030402> block group:4",153,68,,,,,,,,,,1849,44.1,30.3,45.3,-666666666.0,-666666666.0,-666666666.0,14.0,44.1
"Block Group 1, Census Tract 303.01, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030301> block group:1",398,161,,,,,,,,,,2241,40.5,30.1,24.0,5.5,-666666666.0,30.9,16.2,41.6
"Block Group 3, Census Tract 303.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030302> block group:3",41,22,,,,,,,,,,674,37.2,-666666666.0,10.7,-666666666.0,-666666666.0,-666666666.0,-666666666.0,37.2
"Block Group 1, Census Tract 302.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030202> block group:1",343,170,,,,,,,,,,1269,49.5,37.4,35.8,-666666666.0,-666666666.0,-666666666.0,31.9,49.8
"Block Group 4, Census Tract 303.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030302> block group:4",78,44,,,,,,,,,,1170,47.6,-666666666.0,39.9,-666666666.0,-666666666.0,-666666666.0,57.6,47.6
"Block Group 2, Census Tract 301.04, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030104> block group:2",224,99,,,,,,,,,,2403,37.6,-666666666.0,22.6,28.3,-666666666.0,15.7,25.3,38.3
"Block Group 1, Census Tract 301.03, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030103> block group:1",515,236,,,,,,,,,,2771,35.9,34.5,27.6,1.9,-666666666.0,6.4,22.8,36.1
"Block Group 7, Census Tract 303.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030302> block group:7",74,25,,,,,,,,,,607,41.7,-666666666.0,22.4,-666666666.0,-666666666.0,-666666666.0,32.4,41.7
"Block Group 6, Census Tract 303.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030302> block group:6",44,22,,,,,,,,,,643,46.3,-666666666.0,36.0,-666666666.0,-666666666.0,-666666666.0,56.5,48.1
"Block Group 5, Census Tract 303.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030302> block group:5",64,29,,,,,,,,,,894,40.7,-666666666.0,29.3,39.5,-666666666.0,-666666666.0,55.0,40.7
"Block Group 1, Census Tract 303.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030302> block group:1",128,64,,,,,,,,,,1208,50.1,15.9,34.5,-666666666.0,-666666666.0,-666666666.0,57.5,50.1
"Block Group 2, Census Tract 303.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030302> block group:2",112,42,,,,,,,,,,1660,37.3,-666666666.0,36.2,47.3,-666666666.0,-666666666.0,32.7,36.8
"Block Group 1, Census Tract 301.04, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030104> block group:1",272,124,,,,,,,,,,1472,43.4,-666666666.0,49.3,-666666666.0,-666666666.0,-666666666.0,30.5,43.4
"Block Group 3, Census Tract 304.02, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030402> block group:3",66,32,,,,,,,,,,931,38.5,-666666666.0,29.1,-666666666.0,-666666666.0,-666666666.0,6.3,38.3
"Block Group 3, Census Tract 301.01, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030101> block group:3",490,232,,,,,,,,,,1705,46.2,-666666666.0,36.3,-666666666.0,-666666666.0,-666666666.0,42.2,47.0
"Block Group 2, Census Tract 301.01, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030101> block group:2",400,157,,,,,,,,,,2228,39.1,-666666666.0,18.7,-666666666.0,-666666666.0,-666666666.0,39.4,39.6
"Block Group 1, Census Tract 302.01, Sequoyah County, Oklahoma: Summary level: 150, state:40> county:135> tract:030201> block group:1",183,118,,,,,,,,,,1434,57.0,-666666666.0,46.9,-666666666.0,-666666666.0,-666666666.0,49.0,57.3
