,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 1, Census Tract 1617, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:161700> block group:1",400,199,,,,,,,,,,1086,46.1,-666666666.0,34.7,-666666666.0,-666666666.0,20.5,15.7,48.8
"Block Group 2, Census Tract 1617, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:161700> block group:2",287,157,,,,,,,,,,731,41.3,-666666666.0,24.5,-666666666.0,-666666666.0,-666666666.0,33.8,42.1
"Block Group 2, Census Tract 1619, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:161900> block group:2",247,143,,,,,,,,,,691,44.0,62.5,32.4,-666666666.0,-666666666.0,-666666666.0,32.0,44.4
"Block Group 2, Census Tract 1618, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:161800> block group:2",361,191,,,,,,,,,,1428,48.1,33.8,33.7,-666666666.0,-666666666.0,21.8,16.0,49.3
"Block Group 1, Census Tract 1618, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:161800> block group:1",201,204,,,,,,,,,,722,48.3,-666666666.0,11.7,-666666666.0,-666666666.0,44.5,37.5,48.3
"Block Group 1, Census Tract 1616, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:161600> block group:1",464,237,,,,,,,,,,1187,40.3,-666666666.0,28.5,-666666666.0,-666666666.0,33.2,44.5,42.2
"Block Group 3, Census Tract 1616, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:161600> block group:3",210,109,,,,,,,,,,772,40.5,-666666666.0,27.4,-666666666.0,-666666666.0,20.1,17.9,41.2
"Block Group 3, Census Tract 1622, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162200> block group:3",105,54,,,,,,,,,,753,48.0,-666666666.0,32.9,-666666666.0,-666666666.0,27.5,18.1,47.8
"Block Group 1, Census Tract 1622, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162200> block group:1",92,53,,,,,,,,,,778,49.8,-666666666.0,58.4,-666666666.0,-666666666.0,-666666666.0,45.3,49.7
"Block Group 4, Census Tract 1621, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162100> block group:4",48,19,,,,,,,,,,867,29.2,49.0,41.3,-666666666.0,-666666666.0,-666666666.0,-666666666.0,30.2
"Block Group 5, Census Tract 1621, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162100> block group:5",50,23,,,,,,,,,,621,51.4,29.8,26.0,-666666666.0,-666666666.0,-666666666.0,29.4,51.2
"Block Group 7, Census Tract 1621, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162100> block group:7",159,63,,,,,,,,,,920,41.1,-666666666.0,21.5,-666666666.0,-666666666.0,52.2,13.4,45.1
"Block Group 1, Census Tract 1621, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162100> block group:1",133,55,,,,,,,,,,1718,52.1,63.3,26.2,-666666666.0,-666666666.0,-666666666.0,50.4,52.4
"Block Group 6, Census Tract 1621, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162100> block group:6",61,32,,,,,,,,,,990,52.2,10.7,25.3,-666666666.0,-666666666.0,-666666666.0,27.0,52.2
"Block Group 3, Census Tract 1620, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162000> block group:3",99,49,,,,,,,,,,662,51.4,60.2,30.7,-666666666.0,-666666666.0,-666666666.0,22.3,53.4
"Block Group 4, Census Tract 1620, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162000> block group:4",312,194,,,,,,,,,,932,46.7,-666666666.0,27.7,-666666666.0,-666666666.0,57.4,43.5,46.8
"Block Group 2, Census Tract 1623, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162300> block group:2",260,137,,,,,,,,,,1549,40.5,70.3,20.9,-666666666.0,-666666666.0,-666666666.0,19.1,40.7
"Block Group 8, Census Tract 1621, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162100> block group:8",37,23,,,,,,,,,,852,42.1,-666666666.0,34.3,-666666666.0,-666666666.0,18.1,-666666666.0,47.7
"Block Group 2, Census Tract 1616, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:161600> block group:2",757,268,,,,,,,,,,3692,35.9,32.2,25.8,45.2,-666666666.0,29.3,36.4,39.6
"Block Group 3, Census Tract 1618, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:161800> block group:3",283,163,,,,,,,,,,1217,43.9,56.5,42.3,-666666666.0,-666666666.0,24.5,11.6,49.1
"Block Group 4, Census Tract 1616, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:161600> block group:4",297,148,,,,,,,,,,834,37.4,49.5,38.3,-666666666.0,-666666666.0,-666666666.0,16.7,39.2
"Block Group 2, Census Tract 1622, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162200> block group:2",134,65,,,,,,,,,,938,53.1,-666666666.0,22.2,-666666666.0,-666666666.0,9.3,20.1,53.1
"Block Group 3, Census Tract 1621, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162100> block group:3",60,26,,,,,,,,,,879,55.3,60.4,34.5,-666666666.0,-666666666.0,-666666666.0,7.6,56.4
"Block Group 2, Census Tract 1621, Caddo County, Oklahoma: Summary level: 150, state:40> county:015> tract:162100> block group:2",71,29,,,,,,,,,,751,34.0,49.5,20.3,-666666666.0,-666666666.0,-666666666.0,35.3,31.0
