,UNWEIGHTED SAMPLE COUNT OF THE POPULATION,UNWEIGHTED SAMPLE HOUSING UNITS,SEX BY AGE (WHITE ALONE),SEX BY AGE (BLACK OR AFRICAN AMERICAN ALONE),SEX BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),SEX BY AGE (ASIAN ALONE),SEX BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),SEX BY AGE (SOME OTHER RACE ALONE),SEX BY AGE (TWO OR MORE RACES),"SEX BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)",SEX BY AGE (HISPANIC OR LATINO),SEX BY AGE,MEDIAN AGE BY SEX (WHITE ALONE),MEDIAN AGE BY SEX (BLACK OR AFRICAN AMERICAN ALONE),MEDIAN AGE BY SEX (AMERICAN INDIAN AND ALASKA NATIVE),MEDIAN AGE BY SEX (ASIAN ALONE),MEDIAN AGE BY SEX (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),MEDIAN AGE BY SEX (SOME OTHER RACE ALONE),MEDIAN AGE BY SEX (TWO OR MORE RACES),"MEDIAN AGE BY SEX (WHITE ALONE, NOT HISPANIC OR LATINO)"
"Block Group 3, Census Tract 3881, Coal County, Oklahoma: Summary level: 150, state:40> county:029> tract:388100> block group:3",227,121,,,,,,,,,,1137,43.8,42.3,25.3,-666666666.0,-666666666.0,19.7,11.7,43.6
"Block Group 2, Census Tract 3881, Coal County, Oklahoma: Summary level: 150, state:40> county:029> tract:388100> block group:2",134,64,,,,,,,,,,828,44.8,-666666666.0,37.6,-666666666.0,-666666666.0,35.5,21.4,44.8
"Block Group 4, Census Tract 3881, Coal County, Oklahoma: Summary level: 150, state:40> county:029> tract:388100> block group:4",358,177,,,,,,,,,,1204,53.6,-666666666.0,37.8,-666666666.0,-666666666.0,-666666666.0,19.0,54.8
"Block Group 2, Census Tract 3882, Coal County, Oklahoma: Summary level: 150, state:40> county:029> tract:388200> block group:2",186,75,,,,,,,,,,923,37.2,-666666666.0,28.8,-666666666.0,-666666666.0,-666666666.0,14.9,37.2
"Block Group 1, Census Tract 3881, Coal County, Oklahoma: Summary level: 150, state:40> county:029> tract:388100> block group:1",276,137,,,,,,,,,,741,51.2,-666666666.0,40.1,-666666666.0,-666666666.0,20.5,20.8,51.3
"Block Group 1, Census Tract 3882, Coal County, Oklahoma: Summary level: 150, state:40> county:029> tract:388200> block group:1",395,209,,,,,,,,,,979,50.4,-666666666.0,45.8,-666666666.0,-666666666.0,-666666666.0,27.5,50.8
