County,Year,Total population,Children in foster care,Children ages 0 to 17 living with grandparents,Children ages 0 to 17 living in single parent families,Average ACT composite scores,Average daily membership of public schools,Children ages 3 to 21 enrolled in special education in public schools,Average expenditures per student in public schools,Black or African American,Asian and Native Hawaiian and other Pacific Islander,White,American Indian and Alaska Native,Hispanic Origin of Any Race,Children in foster care (percent),Children ages 0 to 17 living with grandparents (percent),Children ages 0 to 17 living in single parent families (percent),Four-year high school cohort graduation rate (percent),Children ages 3 to 21 enrolled in special education in public schools (percent),Black or African American (percent),Asian and Native Hawaiian and other Pacific Islander (percent),White (percent),American Indian and Alaska Native (percent),Hispanic Origin of Any Race (percent),College English (percent),All Four Subject Areas (percent),College Science (percent),College Math (percent),College Reading (percent),TAXVAL (per pupil),GFLEVY (per pupil),Tuition (per pupil),Misc (per pupil),SpReserve (per pupil),Building (per pupil),Sinking (per pupil),TotalLevy (per pupil),LOCREV (per pupil),CNTYREV (per pupil),STREV (per pupil),FEDREV (per pupil),OTHREV (per pupil),TOTREV (per pupil),Salaries and Benefits for Instructors (per pupil),Salaries and Benefits for Instructional Support Staff (per pupil),OTHINS (per pupil),School Admin (per pupil),General Admin (per pupil),OMOP (per pupil),STTRANS (per pupil),Capital Projects (per pupil),EXTRC (per pupil),AOEXP (per pupil),Total Expenditures (per pupil),Ending Balance (per pupil),DENPK,DENK,DEN16,DEN78,DEN912,DENK12,Total Students Enrolled,ADMPK,ADMK,ADM16,ADM78,ADM912,ADMPK12,TAXVAL,GFLEVY,Tuition,Misc,SpReserve,Building,Sinking,TotalLevy,LOCREV,CNTYREV,STREV,FEDREV,OTHREV,TOTREV,Salaries and Benefits for Instructors,Salaries and Benefits for Instructional Support Staff,OTHINS,School Admin,General Admin,OMOP,STTRANS,Capital Projects,EXTRC,AOEXP,Total Expenditures,Ending Balance,Students Enrolled / Population
Adams,2013,2392.0,LNE,19.0,61.0,,273.44,34,10661.63601,11.0,5.0,450.0,9.0,11.0,,0.0508,0.1631,1.0,0.1086,0.02316,0.01053,0.94737,0.01895,0.02316,,,,,,34595.93238,0.280533808,0.0073309609999999996,0.0,0.0,0.035587189,0.0,0.323451957,3929.298185,0.0,7305.87911,397.9640214,0.0,11633.14132,6216.372989,478.0328114,604.1904626,751.3283274,892.2780071000001,1432.593665,581.7647687000001,0.0,744.4119929,504.9426335,12205.915659999999,2926.739893,4.0,20.0,131.0,42.0,84.0,277.0,281.0,4.87,21.16,125.12,40.23,82.06,273.44,9721457.0,78.83,2.06,0.0,0.0,10.0,0.0,90.89,1104132.79,0.0,2052952.03,111827.89,0.0,3268912.71,1746800.81,134327.22,169777.52,211123.26,250730.12,402558.82,163475.9,0.0,209179.77,141888.88,3429862.3,822413.91,0.000341677
Barnes,2013,11104.0,42,70.0,525.0,19.4,1487.52,171,10388.8799,69.0,18.0,2334.0,41.0,85.0,0.01743,0.0316,0.23701999999999998,0.8869600000000001,0.1132,0.028030000000000003,0.00731,0.94801,0.01665,0.03452,0.51,0.2,0.27,0.35,0.32,44164.65903,0.141132075,0.0009433960000000001,0.0,0.004123989000000001,0.014683288000000001,0.005309973000000001,0.166192722,4713.660957,12.6208221,7399.482823,392.1562062,0.0,12517.92081,6605.725411,675.7854919,532.6042116,564.6947035000001,945.0529111,1089.659259,596.5520957,0.0,390.75068730000004,1781.524299,13182.34907,1762.369151,13.0,116.0,655.0,215.0,485.0,1471.0,1484.0,0.2,112.11,666.65,210.87,497.69,1487.52,65540354.0,209.44,1.4,0.0,6.12,21.79,7.88,246.63,6995072.86,18729.3,10980832.51,581959.81,0.0,18576594.48,9802896.51,1002865.67,790384.65,838006.94,1402458.52,1617054.34,885283.31,0.0,579874.02,2643782.06,19562606.02,2615355.82,0.000567418
Benson,2013,6894.0,49,514.0,870.0,16.7,1055.44,212,13601.889509999999,22.0,3.0,584.0,1846.0,114.0,0.02051,0.22693000000000002,0.38411,0.65657,0.1915,0.00896,0.00122,0.23788,0.75193,0.046439999999999995,0.27,0.08,0.13,0.17,0.2,22667.84131,0.363042254,0.15229108,0.0,0.002403756,0.016394366,0.00800939,0.542140845,2527.259728,0.0,7853.314412999999,6583.6702159999995,594.383108,17558.62746,8800.105615,318.0423286,1087.8744980000001,753.0354177999999,1421.035108,1099.698826,1554.157362,0.0,361.9283474,1912.146329,17308.023830000002,2453.885296,13.0,84.0,454.0,115.0,399.0,1052.0,1065.0,22.45,77.34,447.57,113.88,394.2,1055.44,24141251.0,386.64,162.19,0.0,2.56,17.46,8.53,577.38,2691531.61,0.0,8363779.85,7011608.78,633018.01,18699938.25,9372112.48,338715.08,1158586.34,801982.72,1513402.39,1171179.25,1655177.59,0.0,385453.69,2036435.84,18433045.38,2613387.84,0.000407517
Billings,2013,901.0,0,2.0,4.0,,70.31,8,26923.5234,0.0,2.0,171.0,0.0,4.0,0.0,0.01235,0.02469,,0.0909,0.0,0.011559999999999999,0.98844,0.0,0.023119999999999998,,,,,,162817.9873,0.710759494,0.0,0.0,0.0,0.0,0.0,0.710759494,4763.637089,17278.48101,63.29113924,4770.217722,41.69670886,26917.323669999998,11252.63443,1278.303797,3183.262532,1185.63519,3225.977215,3836.122658,3945.430886,212.45683540000002,85.19708861,7218.67557,35423.6962,41075.10684,3.0,11.0,57.0,8.0,0.0,76.0,79.0,2.06,11.7,50.28,6.27,0.0,70.31,12862621.0,56.15,0.0,0.0,0.0,0.0,0.0,56.15,376327.33,1365000.0,5000.0,376847.2,3294.04,2126468.57,888958.12,100986.0,251477.74,93665.18,254852.2,303053.69,311689.04,16784.09,6730.57,570275.37,2798472.0,3244933.44,2.4299999999999998e-05
Bottineau,2013,6733.0,6,55.0,236.0,19.5,840.74,115,10837.9543,37.0,10.0,1358.0,58.0,49.0,0.00426,0.04396,0.18865,0.8620700000000001,0.1364,0.02529,0.006840000000000001,0.9282299999999999,0.039639999999999995,0.03349,0.47,0.09,0.21,0.32,0.32,50302.496419999996,0.218329356,0.0,0.0,0.0,0.022279236,0.0,0.24060859199999998,4069.3987469999997,1104.756241,7276.840943000001,460.7810263,98.63,13010.40696,6599.920072,369.2684129,823.3868258,508.91710020000005,1032.960418,1538.938222,869.438031,0.0,407.7373508,919.092136,13069.65857,3984.4347020000005,18.0,81.0,396.0,120.0,223.0,820.0,838.0,22.29,83.95,346.04,122.72,265.74,840.74,42153492.0,182.96,0.0,0.0,0.0,18.67,0.0,201.63,3410156.15,925785.73,6097992.71,386134.5,82651.94,10902721.03,5530733.02,309446.93,689998.16,426472.53,865620.83,1289630.23,728589.07,0.0,341683.9,770199.21,10952373.88,3338956.28,0.000250977
Bowman,2013,3215.0,10,18.0,114.0,20.2,588.39,72,10841.47871,7.0,3.0,750.0,41.0,73.0,0.013330000000000002,0.0251,0.159,0.62857,0.1146,0.008740000000000001,0.00375,0.9363299999999999,0.05119,0.09114,0.61,0.19,0.36,0.42,0.42,46103.33333,0.208615137,0.0,0.0,0.004476651,0.032383253,0.0,0.24547504,4433.90248,2565.9612079999997,5952.301659000001,545.1563123999999,0.080515298,13497.40217,6255.178422,134.34919480000002,792.5958293,668.2246377,1028.727601,1393.094461,742.4907246,2394.9076809999997,695.5860709,361.53032210000003,14466.684940000001,4703.606586,9.0,51.0,285.0,84.0,192.0,612.0,621.0,0.0,49.67,282.15,74.86,181.71,588.39,28630170.0,129.55,0.0,0.0,2.78,20.11,0.0,152.44,2753453.44,1593461.91,3696379.33,338542.07,50.0,8381886.75,3884465.8,83430.85,492202.01,414967.5,638839.84,865111.66,461086.74,1487237.67,431958.95,224510.33,8983811.35,2920939.69,0.00021260299999999998
Burke,2013,2305.0,7,14.0,79.0,18.2,310.42,50,13345.35397,11.0,7.0,528.0,7.0,22.0,0.014169999999999999,0.02893,0.16322,0.55,0.1488,0.01989,0.01266,0.9547899999999999,0.01266,0.03978,0.47,0.0,0.05,0.37,0.16,59779.35119,0.59389881,0.0,0.0,0.017202381,0.03702381,0.130922619,0.7790476190000001,4280.9883039999995,4136.296905,6350.367708,417.0543452,123.89767859999998,15308.604940000001,7878.731964,42.34702381,1182.928244,190.8991369,1587.55869,1446.894405,994.5658332999999,739.6475,276.5912202,426.6856845,14766.8497,5162.384881,5.0,28.0,170.0,56.0,77.0,331.0,336.0,0.0,31.07,154.05,48.83,76.47,310.42,20085862.0,199.55,0.0,0.0,5.78,12.44,43.99,261.76,1438412.07,1389795.76,2133723.55,140130.26,41629.62,5143691.26,2647253.94,14228.6,397463.89,64142.11,533419.72,486156.52,334174.12,248521.56,92934.65,143366.39,4961661.5,1734561.32,0.00019370900000000003
Burleigh,2013,88635.0,259,604.0,4113.0,20.7,12451.13,1363,9375.1513,417.0,223.0,18795.0,1721.0,635.0,0.01285,0.03192,0.21733000000000002,0.88799,0.1111,0.01971,0.01054,0.8884,0.08135,0.030019999999999998,0.68,0.24,0.37,0.44,0.39,27504.390489999998,0.033497557000000004,0.010124203,0.0,0.000248406,0.00122133,0.0017073779999999998,0.046798874000000004,3202.4762370000003,0.0,6251.139667,932.6709778999999,10.32880517,10396.61569,6244.977992,825.0542842,506.86337249999997,509.06739749999997,667.7332267999999,911.8852157,307.1094369,61.24076592,196.31790680000003,232.13525049999998,10462.38485,1533.3467210000001,151.0,1014.0,5649.0,1702.0,3561.0,11926.0,12077.0,126.15,1010.93,5785.09,1684.31,3844.65,12451.13,332170524.0,404.55,122.27,0.0,3.0,14.75,20.62,565.19,38676305.51,0.0,75495013.76,11263867.4,124740.98,125559927.7,75420599.21,9964180.59,6121388.95,6148006.96,8064214.18,11012837.75,3708960.67,739604.73,2370931.36,2803497.42,126354221.8,18518228.35,0.0006521680000000001
Cass,2013,162956.0,388,938.0,7616.0,21.1,21875.5,2637,9724.89343,2703.0,1078.0,33433.0,878.0,1438.0,0.0108,0.02787,0.22629000000000002,0.85644,0.1191,0.07096000000000001,0.0283,0.87769,0.02305,0.03775,0.63,0.29,0.43,0.47,0.46,25491.803930000002,0.027068232999999997,0.000934026,0.0,0.00027022099999999996,0.003220515,0.00725305,0.038746046,3970.169047,0.0,6264.100768,616.1378681,67.10221103,10917.509890000001,6105.929347,777.3806896000001,733.0743673999999,626.1967366,438.028357,932.4454596,412.2534017,114.5596733,57.54137596,608.4123529,10805.821759999999,2293.091307,218.0,1932.0,10508.0,3151.0,6321.0,21912.0,22130.0,242.82,1907.45,10246.87,3073.3,6405.06,21875.5,564133621.0,599.02,20.67,0.0,5.98,71.27,160.51,857.45,87859841.02,0.0,138624550.0,13635131.02,1484971.93,241604494.0,135124216.4,17203434.66,16222935.75,13857733.78,9693567.54,20635018.02,9123167.78,2535205.57,1273390.65,13464165.37,239132835.6,50746110.62,0.00043609300000000003
Cavalier,2013,3854.0,LNE,4.0,37.0,20.3,437.1,63,11594.051590000001,13.0,5.0,785.0,14.0,18.0,,0.00512,0.04738,0.88889,0.1419,0.01591,0.0061200000000000004,0.96083,0.01714,0.02203,0.45,0.19,0.24,0.38,0.36,81111.25225,0.24813063100000002,0.0,0.0,0.0,0.013941441,0.0,0.262072072,5417.139977000001,0.0,7764.93545,749.9771622000001,72.33333333,14004.385919999999,6821.932658,578.4859008999999,645.0339414,634.6783784,1008.940743,1724.8021399999998,1109.048086,0.0,497.182455,1138.686577,14158.79088,5432.383626,9.0,36.0,185.0,50.0,164.0,435.0,444.0,10.93,25.51,175.02,58.47,167.17,437.1,36013396.0,110.17,0.0,0.0,0.0,6.19,0.0,116.36,2405210.15,0.0,3447631.34,332989.86,32116.0,6217947.35,3028938.1,256847.74,286395.07,281797.2,447969.69,765812.15,492417.35,0.0,220749.01,505576.84,6286503.15,2411978.33,0.00018408099999999997
